Date,Location,Food_Category,Food_Item,Quantity_Produced,Quantity_Sold,Quantity_Wasted,Cost_Per_Unit,Revenue_Per_Unit,Temperature,Customers
2025-05-06 20:40:11.207471648,Mumbai,Prepared Food,Burger,171,127,44,31.81,61.94,31.5,377.0
2025-05-07 08:21:27.258172112,Delhi,Vegetables,Carrot,497,463,34,29.93,55.79,21.3,112.0
2025-05-07 20:02:43.308872584,Bangalore,Bakery,Bread,436,341,95,40.2,73.79,29.5,243.0
2025-05-08 07:43:59.359573048,Chennai,Vegetables,Carrot,187,112,75,65.67,99.61,21.9,493.0
2025-05-08 19:25:15.410273512,Delhi,Bakery,Donut,164,106,58,13.89,21.07,27.0,259.0
2025-05-09 07:06:31.460973984,Delhi,Bakery,Cake,152,126,26,99.65,142.88,26.9,184.0
2025-05-09 18:47:47.511674448,Bangalore,Dairy,Milk,109,106,3,97.25,175.71,24.7,116.0
2025-05-10 06:29:03.562374912,Chennai,Dairy,Yogurt,407,323,84,91.73,170.9,21.4,411.0
2025-05-10 18:10:19.613075384,Chennai,Prepared Food,Burger,416,395,21,58.06,111.22,29.0,271.0
2025-05-11 05:51:35.663775848,Hyderabad,Bakery,Donut,156,146,10,25.51,46.6,40.1,121.0
2025-05-11 17:32:51.714476320,Hyderabad,Dairy,Yogurt,464,263,201,98.57,178.94,37.0,340.0
2025-05-12 05:14:07.765176784,Delhi,Bakery,Bread,389,333,56,74.8,136.71,24.8,414.0
2025-05-12 16:55:23.815877248,Delhi,Prepared Food,Rice Bowl,182,127,55,96.61,185.8,25.9,127.0
2025-05-13 04:36:39.866577720,Delhi,Fruits,Orange,172,131,41,46.98,81.77,35.4,122.0
2025-05-13 16:17:55.917278184,Mumbai,Fruits,Apple,297,240,57,33.62,49.4,30.6,125.0
2025-05-14 03:59:11.967978648,Chennai,Fruits,Orange,318,295,23,18.71,30.56,41.8,425.0
2025-05-14 15:40:28.018679120,Delhi,Dairy,Butter,372,271,101,46.86,86.51,37.0,379.0
2025-05-15 03:21:44.069379584,Mumbai,Bakery,Croissant,210,116,94,44.19,72.97,33.3,148.0
2025-05-15 15:03:00.120080048,Bangalore,Fruits,Apple,281,154,127,25.88,48.37,31.9,346.0
2025-05-16 02:44:16.170780520,Bangalore,Prepared Food,Pizza,438,295,143,67.23,128.58,21.8,226.0
2025-05-16 14:25:32.221480984,Chennai,Bakery,Croissant,474,458,16,78.43,125.04,40.8,72.0
2025-05-17 02:06:48.272181456,Hyderabad,Prepared Food,Burger,455,276,179,60.92,109.67,40.6,96.0
2025-05-17 13:48:04.322881920,Chennai,Bakery,Croissant,494,394,100,37.2,71.67,41.4,122.0
2025-05-18 01:29:20.373582384,Hyderabad,Dairy,Butter,145,96,49,60.54,81.8,36.8,59.0
2025-05-18 13:10:36.424282856,Delhi,Bakery,Croissant,159,89,70,72.63,102.79,36.6,51.0
2025-05-19 00:51:52.474983320,Mumbai,Vegetables,Potato,264,246,18,15.04,24.61,31.8,114.0
2025-05-19 12:33:08.525683784,Hyderabad,Vegetables,Tomato,356,244,112,93.65,162.94,28.7,386.0
2025-05-20 00:14:24.576384256,Bangalore,Vegetables,Spinach,339,206,133,50.0,73.97,24.2,167.0
2025-05-20 11:55:40.627084720,Chennai,Prepared Food,Sandwich,274,240,34,44.76,73.38,27.8,374.0
2025-05-20 23:36:56.677785192,Bangalore,Dairy,Butter,163,159,4,12.68,17.12,34.5,454.0
2025-05-21 11:18:12.728485656,Hyderabad,Vegetables,Tomato,164,122,42,,82.03,23.1,466.0
2025-05-21 22:59:28.779186120,Hyderabad,Prepared Food,Pizza,257,197,60,59.04,88.47,40.9,114.0
2025-05-22 10:40:44.829886592,Hyderabad,Vegetables,Tomato,380,209,171,24.46,48.55,23.5,365.0
2025-05-22 22:22:00.880587056,Bangalore,Fruits,Apple,101,63,38,21.61,34.6,26.0,322.0
2025-05-23 10:03:16.931287520,Delhi,Bakery,Donut,230,168,62,36.78,68.14,20.7,95.0
2025-05-23 21:44:32.981987992,Hyderabad,Dairy,Yogurt,435,377,58,42.63,57.4,41.8,423.0
2025-05-24 09:25:49.032688456,Hyderabad,Dairy,Milk,313,297,16,53.41,95.71,21.5,76.0
2025-05-24 21:07:05.083388928,Bangalore,Dairy,Milk,130,97,33,18.81,32.04,32.2,286.0
2025-05-25 08:48:21.134089392,Chennai,Fruits,Apple,145,85,60,92.98,133.57,41.1,252.0
2025-05-25 20:29:37.184789856,Hyderabad,Vegetables,Spinach,430,393,37,21.06,36.51,34.9,417.0
2025-05-26 08:10:53.235490328,Chennai,Fruits,Orange,401,332,69,11.22,15.86,,426.0
2025-05-26 19:52:09.286190792,Bangalore,Vegetables,Carrot,180,143,37,74.5,133.67,25.2,205.0
2025-05-27 07:33:25.336891256,Delhi,Bakery,Donut,421,375,46,75.85,106.79,38.8,238.0
2025-05-27 19:14:41.387591728,Bangalore,Fruits,Banana,463,325,138,18.95,32.65,22.7,244.0
2025-05-28 06:55:57.438292192,Mumbai,Vegetables,Tomato,106,66,40,71.55,118.15,37.1,110.0
2025-05-28 18:37:13.488992664,Bangalore,Dairy,Cheese,302,196,106,18.53,36.75,26.3,433.0
2025-05-29 06:18:29.539693128,Delhi,Prepared Food,Burger,206,192,14,24.62,47.43,35.1,354.0
2025-05-29 17:59:45.590393592,Hyderabad,Bakery,Cake,194,117,77,61.52,97.4,28.0,108.0
2025-05-30 05:41:01.641094064,Bangalore,Vegetables,Carrot,315,229,86,63.74,101.79,29.8,306.0
2025-05-30 17:22:17.691794528,Chennai,Prepared Food,Pizza,151,125,26,37.43,53.42,21.9,315.0
2025-05-31 05:03:33.742494992,Bangalore,Prepared Food,Burger,127,121,6,23.36,39.43,31.6,157.0
2025-05-31 16:44:49.793195464,Bangalore,Fruits,Banana,283,177,106,35.76,58.01,24.3,108.0
2025-06-01 04:26:05.843895928,Mumbai,Vegetables,Tomato,166,127,39,87.47,114.04,20.8,427.0
2025-06-01 16:07:21.894596400,Hyderabad,Dairy,Butter,369,362,7,40.57,72.85,32.3,200.0
2025-06-02 03:48:37.945296864,Chennai,Vegetables,Tomato,270,242,28,58.28,93.6,25.9,137.0
2025-06-02 15:29:53.995997328,Chennai,Fruits,Apple,346,249,97,98.54,194.37,27.1,223.0
2025-06-03 03:11:10.046697800,Hyderabad,Bakery,Cake,478,403,75,91.13,154.03,39.1,445.0
2025-06-03 14:52:26.097398264,Hyderabad,Fruits,Banana,260,171,89,40.25,61.02,20.4,161.0
2025-06-04 02:33:42.148098728,Delhi,Bakery,Bread,237,217,20,11.15,21.3,29.8,419.0
2025-06-04 14:14:58.198799200,Hyderabad,Vegetables,Potato,186,114,72,71.08,113.35,41.2,116.0
2025-06-05 01:56:14.249499664,Chennai,Prepared Food,Burger,288,187,101,34.45,49.91,33.3,146.0
2025-06-05 13:37:30.300200128,Delhi,Prepared Food,Rice Bowl,224,194,30,46.44,76.83,41.4,170.0
2025-06-06 01:18:46.350900600,Bangalore,Prepared Food,Sandwich,221,146,75,71.33,105.39,39.4,210.0
2025-06-06 13:00:02.401601064,Delhi,Bakery,Donut,115,83,32,54.45,107.44,36.9,131.0
2025-06-07 00:41:18.452301536,Delhi,Vegetables,Potato,420,303,117,15.07,23.49,31.1,228.0
2025-06-07 12:22:34.503002000,Chennai,Dairy,Cheese,486,418,68,86.14,137.76,26.0,70.0
2025-06-08 00:03:50.553702464,Mumbai,Fruits,Apple,184,139,45,27.62,51.89,38.3,330.0
2025-06-08 11:45:06.604402936,Bangalore,Bakery,Bread,374,224,150,99.03,140.3,21.0,429.0
2025-06-08 23:26:22.655103400,Delhi,Bakery,Cake,449,329,120,73.35,143.91,29.0,277.0
2025-06-09 11:07:38.705803864,Chennai,Bakery,Croissant,220,217,3,58.83,86.08,32.6,159.0
2025-06-09 22:48:54.756504336,Hyderabad,Fruits,Apple,130,125,5,45.33,69.78,38.3,106.0
2025-06-10 10:30:10.807204800,Bangalore,Vegetables,Potato,118,115,3,58.81,82.55,36.4,241.0
2025-06-10 22:11:26.857905272,Delhi,Vegetables,Carrot,224,165,59,92.5,165.93,34.8,198.0
2025-06-11 09:52:42.908605736,Hyderabad,Bakery,Bread,382,226,156,54.03,84.72,24.9,174.0
2025-06-11 21:33:58.959306200,Hyderabad,Fruits,Apple,303,171,132,94.96,126.63,38.7,226.0
2025-06-12 09:15:15.010006672,Mumbai,Dairy,Milk,235,131,104,30.82,55.92,26.7,387.0
2025-06-12 20:56:31.060707136,Hyderabad,Dairy,Milk,210,132,78,85.66,162.18,37.0,87.0
2025-06-13 08:37:47.111407600,Mumbai,Bakery,Croissant,418,340,78,91.17,143.87,25.4,357.0
2025-06-13 20:19:03.162108072,Delhi,Prepared Food,Burger,244,234,10,97.41,156.5,38.9,310.0
2025-06-14 08:00:19.212808536,Mumbai,Vegetables,Tomato,326,211,115,56.21,98.67,39.6,259.0
2025-06-14 19:41:35.263509008,Mumbai,Dairy,Milk,199,153,46,64.29,98.23,,191.0
2025-06-15 07:22:51.314209472,Bangalore,Fruits,Orange,336,334,2,60.13,115.8,41.4,90.0
2025-06-15 19:04:07.364909936,Chennai,Dairy,Yogurt,416,313,103,72.02,119.57,24.4,250.0
2025-06-16 06:45:23.415610408,Bangalore,Vegetables,Potato,344,311,33,16.59,31.0,36.6,317.0
2025-06-16 18:26:39.466310872,Chennai,Vegetables,Tomato,194,146,48,67.81,89.97,33.7,118.0
2025-06-17 06:07:55.517011336,Hyderabad,Prepared Food,Rice Bowl,361,286,75,12.83,23.2,38.4,342.0
2025-06-17 17:49:11.567711808,Chennai,Prepared Food,Rice Bowl,146,122,24,98.77,163.84,40.6,402.0
2025-06-18 05:30:27.618412272,Chennai,Prepared Food,Rice Bowl,356,325,31,25.52,43.53,32.2,244.0
2025-06-18 17:11:43.669112744,Bangalore,Prepared Food,Sandwich,430,406,24,38.05,57.62,38.4,379.0
2025-06-19 04:52:59.719813208,Mumbai,Vegetables,Tomato,358,231,127,62.42,86.69,30.2,414.0
2025-06-19 16:34:15.770513672,Delhi,Dairy,Butter,183,176,7,99.7,182.01,34.2,319.0
2025-06-20 04:15:31.821214144,Delhi,Vegetables,Carrot,438,414,24,10.59,17.32,20.3,58.0
2025-06-20 15:56:47.871914608,Delhi,Prepared Food,Rice Bowl,401,273,128,62.37,83.5,23.2,119.0
2025-06-21 03:38:03.922615072,Chennai,Dairy,Cheese,288,234,54,14.92,23.65,23.9,465.0
2025-06-21 15:19:19.973315544,Mumbai,Prepared Food,Sandwich,308,275,33,82.58,117.74,41.1,186.0
2025-06-22 03:00:36.024016008,Chennai,Dairy,Cheese,189,161,28,75.43,128.67,23.6,349.0
2025-06-22 14:41:52.074716480,Bangalore,Prepared Food,Burger,322,296,26,99.08,154.98,29.8,421.0
2025-06-23 02:23:08.125416944,Bangalore,Vegetables,Tomato,397,381,16,24.25,43.21,22.8,343.0
2025-06-23 14:04:24.176117408,Chennai,Bakery,Cake,273,235,38,96.52,166.19,32.3,129.0
2025-06-24 01:45:40.226817880,Mumbai,Prepared Food,Pizza,287,213,74,98.43,164.33,37.3,490.0
2025-06-24 13:26:56.277518344,Chennai,Prepared Food,Pizza,121,66,55,36.87,71.77,25.1,251.0
2025-06-25 01:08:12.328218808,Mumbai,Fruits,Apple,272,161,111,93.94,163.71,26.3,221.0
2025-06-25 12:49:28.378919280,Mumbai,Vegetables,Carrot,401,305,96,55.03,97.69,28.6,430.0
2025-06-26 00:30:44.429619744,Delhi,Vegetables,Tomato,333,185,148,94.06,135.67,23.2,488.0
2025-06-26 12:12:00.480320208,Hyderabad,Bakery,Donut,243,156,87,50.85,89.97,27.0,374.0
2025-06-26 23:53:16.531020680,Delhi,Prepared Food,Pizza,447,274,173,55.58,105.11,25.3,280.0
2025-06-27 11:34:32.581721144,Delhi,Bakery,Croissant,324,233,91,42.63,72.93,33.7,472.0
2025-06-27 23:15:48.632421616,Mumbai,Prepared Food,Pizza,290,176,114,44.3,70.36,36.0,294.0
2025-06-28 10:57:04.683122080,Delhi,Fruits,Banana,134,83,51,40.24,68.11,22.1,209.0
2025-06-28 22:38:20.733822544,Delhi,Vegetables,Potato,265,261,4,24.25,39.26,33.3,111.0
2025-06-29 10:19:36.784523016,Hyderabad,Bakery,Cake,417,263,154,49.56,66.76,30.2,160.0
2025-06-29 22:00:52.835223480,Mumbai,Prepared Food,Burger,243,150,93,20.66,27.06,26.7,282.0
2025-06-30 09:42:08.885923944,Mumbai,Vegetables,Spinach,334,294,40,46.71,82.35,39.4,427.0
2025-06-30 21:23:24.936624416,Delhi,Dairy,Milk,284,187,97,26.46,42.36,41.7,184.0
2025-07-01 09:04:40.987324880,Mumbai,Dairy,Butter,234,168,66,39.59,68.4,39.2,270.0
2025-07-01 20:45:57.038025352,Delhi,Dairy,Butter,103,61,42,14.86,24.07,32.1,141.0
2025-07-02 08:27:13.088725816,Chennai,Fruits,Orange,499,480,19,45.47,69.19,28.8,417.0
2025-07-02 20:08:29.139426280,Mumbai,Bakery,Bread,346,305,41,73.7,120.73,39.7,407.0
2025-07-03 07:49:45.190126752,Chennai,Bakery,Donut,407,385,22,61.93,90.1,25.9,382.0
2025-07-03 19:31:01.240827216,Mumbai,Vegetables,Tomato,448,333,115,36.31,67.82,21.9,284.0
2025-07-04 07:12:17.291527680,Hyderabad,Fruits,Orange,234,128,106,64.81,119.14,29.8,478.0
2025-07-04 18:53:33.342228152,Delhi,Fruits,Apple,457,321,136,74.09,105.57,21.8,100.0
2025-07-05 06:34:49.392928616,Mumbai,Bakery,Donut,228,151,77,66.57,90.97,22.1,405.0
2025-07-05 18:16:05.443629088,Chennai,Prepared Food,Pizza,475,339,136,33.63,46.59,31.2,78.0
2025-07-06 05:57:21.494329552,Bangalore,Prepared Food,Sandwich,281,258,23,28.86,40.45,39.9,222.0
2025-07-06 17:38:37.545030016,Bangalore,Vegetables,Potato,410,371,39,35.1,68.98,21.4,416.0
2025-07-07 05:19:53.595730488,Bangalore,Fruits,Banana,194,176,18,23.53,31.22,39.3,270.0
2025-07-07 17:01:09.646430952,Delhi,Vegetables,Carrot,227,216,11,21.57,28.44,35.1,78.0
2025-07-08 04:42:25.697131416,Bangalore,Dairy,Yogurt,392,329,63,33.33,43.77,20.8,312.0
2025-07-08 16:23:41.747831888,Hyderabad,Prepared Food,Rice Bowl,428,275,153,75.85,136.26,24.4,270.0
2025-07-09 04:04:57.798532352,Mumbai,Fruits,Orange,107,89,18,49.48,91.41,37.2,212.0
2025-07-09 15:46:13.849232824,Chennai,Prepared Food,Sandwich,194,146,48,71.82,139.28,33.4,227.0
2025-07-10 03:27:29.899933288,Bangalore,Bakery,Cake,486,346,140,33.36,50.2,35.5,202.0
2025-07-10 15:08:45.950633752,Mumbai,Dairy,Cheese,320,192,128,93.03,157.96,28.0,353.0
2025-07-11 02:50:02.001334224,Bangalore,Vegetables,Tomato,187,132,55,13.57,25.61,29.9,190.0
2025-07-11 14:31:18.052034688,Delhi,Vegetables,Carrot,227,195,32,52.59,91.11,30.0,70.0
2025-07-12 02:12:34.102735152,Mumbai,Dairy,Cheese,247,208,39,46.95,68.6,28.9,406.0
2025-07-12 13:53:50.153435624,Chennai,Vegetables,Tomato,170,162,8,15.35,26.52,28.3,298.0
2025-07-13 01:35:06.204136088,Chennai,Prepared Food,Rice Bowl,486,348,138,34.21,63.92,31.7,312.0
2025-07-13 13:16:22.254836560,Bangalore,Bakery,Bread,213,142,71,73.46,118.69,22.2,
2025-07-14 00:57:38.305537024,Delhi,Fruits,Apple,478,344,134,25.81,50.9,35.2,382.0
2025-07-14 12:38:54.356237488,Mumbai,Vegetables,Tomato,425,368,57,31.1,50.89,32.1,328.0
2025-07-15 00:20:10.406937960,Delhi,Vegetables,Spinach,225,169,56,25.28,49.95,20.3,492.0
2025-07-15 12:01:26.457638424,Hyderabad,Bakery,Donut,439,327,112,49.2,78.25,36.1,174.0
2025-07-15 23:42:42.508338888,Bangalore,Bakery,Cake,453,372,81,,97.69,30.7,264.0
2025-07-16 11:23:58.559039360,Delhi,Fruits,Apple,364,313,51,19.5,34.67,34.5,146.0
2025-07-16 23:05:14.609739824,Delhi,Dairy,Butter,345,338,7,43.53,63.61,32.3,459.0
2025-07-17 10:46:30.660440288,Chennai,Fruits,Mango,358,247,111,46.83,85.41,22.5,357.0
2025-07-17 22:27:46.711140760,Bangalore,Fruits,Banana,431,378,53,44.75,88.07,40.0,443.0
2025-07-18 10:09:02.761841224,Bangalore,Fruits,Apple,327,244,83,66.4,118.15,22.8,487.0
2025-07-18 21:50:18.812541696,Hyderabad,Fruits,Banana,209,135,74,39.79,72.35,26.9,452.0
2025-07-19 09:31:34.863242160,Bangalore,Bakery,Donut,472,343,129,20.61,36.24,26.2,463.0
2025-07-19 21:12:50.913942624,Bangalore,Prepared Food,Pizza,476,321,155,12.91,21.48,32.5,54.0
2025-07-20 08:54:06.964643096,Chennai,Prepared Food,Burger,423,240,183,72.19,114.27,39.3,174.0
2025-07-20 20:35:23.015343560,Mumbai,Dairy,Milk,365,333,32,59.6,107.05,22.5,428.0
2025-07-21 08:16:39.066044024,Hyderabad,Fruits,Orange,286,207,79,70.5,101.36,39.7,337.0
2025-07-21 19:57:55.116744496,Mumbai,Fruits,Mango,429,268,161,44.65,70.62,37.2,230.0
2025-07-22 07:39:11.167444960,Hyderabad,Fruits,Banana,194,146,48,94.4,128.75,20.4,400.0
2025-07-22 19:20:27.218145432,Mumbai,Fruits,Banana,448,432,16,65.74,115.41,24.4,452.0
2025-07-23 07:01:43.268845896,Hyderabad,Vegetables,Tomato,107,90,17,75.75,100.61,22.1,232.0
2025-07-23 18:42:59.319546360,Mumbai,Bakery,Croissant,192,114,78,35.99,50.55,25.3,302.0
2025-07-24 06:24:15.370246832,Delhi,Prepared Food,Sandwich,109,89,20,88.61,139.69,27.4,495.0
2025-07-24 18:05:31.420947296,Chennai,Dairy,Milk,315,252,63,15.93,22.84,29.0,67.0
2025-07-25 05:46:47.471647760,Bangalore,Prepared Food,Rice Bowl,328,269,59,32.96,45.78,21.3,83.0
2025-07-25 17:28:03.522348232,Delhi,Dairy,Butter,362,254,108,93.39,180.12,36.1,353.0
2025-07-26 05:09:19.573048696,Mumbai,Vegetables,Potato,477,273,204,75.39,147.02,37.7,83.0
2025-07-26 16:50:35.623749168,Hyderabad,Prepared Food,Pizza,326,203,123,42.36,58.8,33.0,439.0
2025-07-27 04:31:51.674449632,Chennai,Vegetables,Carrot,170,124,46,32.79,63.5,22.2,135.0
2025-07-27 16:13:07.725150096,Hyderabad,Dairy,Yogurt,213,172,41,12.2,19.38,27.3,246.0
2025-07-28 03:54:23.775850568,Chennai,Fruits,Apple,486,457,29,45.17,83.73,37.7,271.0
2025-07-28 15:35:39.826551032,Delhi,Dairy,Cheese,253,186,67,32.66,64.89,33.5,177.0
2025-07-29 03:16:55.877251496,Mumbai,Prepared Food,Burger,157,97,60,11.98,22.42,20.3,216.0
2025-07-29 14:58:11.927951968,Chennai,Vegetables,Spinach,403,291,112,15.64,29.26,30.9,78.0
2025-07-30 02:39:27.978652432,Hyderabad,Dairy,Milk,455,425,30,24.72,32.72,23.1,286.0
2025-07-30 14:20:44.029352904,Chennai,Bakery,Cake,364,334,30,88.62,135.64,32.9,188.0
2025-07-31 02:02:00.080053368,Chennai,Prepared Food,Burger,349,232,117,16.71,27.69,41.3,99.0
2025-07-31 13:43:16.130753832,Chennai,Vegetables,Spinach,136,134,2,85.27,160.4,41.0,103.0
2025-08-01 01:24:32.181454304,Hyderabad,Dairy,Cheese,400,322,78,53.15,88.21,25.3,54.0
2025-08-01 13:05:48.232154768,Delhi,Vegetables,Tomato,249,173,76,99.38,181.95,37.5,392.0
2025-08-02 00:47:04.282855232,Bangalore,Dairy,Yogurt,253,151,102,87.42,171.52,40.5,436.0
2025-08-02 12:28:20.333555704,Bangalore,Bakery,Croissant,162,140,22,21.78,38.93,24.5,415.0
2025-08-03 00:09:36.384256168,Chennai,Prepared Food,Sandwich,438,420,18,21.33,41.21,39.0,408.0
2025-08-03 11:50:52.434956640,Chennai,Prepared Food,Sandwich,464,424,40,80.72,131.07,40.7,66.0
2025-08-03 23:32:08.485657104,Hyderabad,Dairy,Milk,317,280,37,24.73,34.31,20.6,267.0
2025-08-04 11:13:24.536357568,Delhi,Prepared Food,Rice Bowl,171,164,7,18.83,30.23,41.2,165.0
2025-08-04 22:54:40.587058040,Hyderabad,Bakery,Cake,367,328,39,38.55,57.72,31.7,108.0
2025-08-05 10:35:56.637758504,Hyderabad,Bakery,Bread,499,453,46,10.93,19.0,35.5,397.0
2025-08-05 22:17:12.688458968,Hyderabad,Bakery,Donut,497,343,154,20.18,28.44,29.6,335.0
2025-08-06 09:58:28.739159440,Bangalore,Bakery,Croissant,198,137,61,36.44,54.45,31.0,472.0
2025-08-06 21:39:44.789859904,Chennai,Fruits,Banana,144,90,54,84.67,143.4,34.8,141.0
2025-08-07 09:21:00.840560368,Delhi,Prepared Food,Rice Bowl,278,261,17,64.54,87.95,41.1,277.0
2025-08-07 21:02:16.891260840,Mumbai,Fruits,Apple,263,245,18,42.2,63.0,37.8,374.0
2025-08-08 08:43:32.941961304,Bangalore,Prepared Food,Sandwich,474,304,170,86.17,133.52,38.3,183.0
2025-08-08 20:24:48.992661776,Bangalore,Prepared Food,Rice Bowl,137,133,4,50.36,100.04,27.7,264.0
2025-08-09 08:06:05.043362240,Bangalore,Fruits,Mango,407,230,177,61.36,112.44,23.3,246.0
2025-08-09 19:47:21.094062704,Delhi,Vegetables,Potato,195,132,63,11.04,15.36,26.8,100.0
2025-08-10 07:28:37.144763176,Chennai,Fruits,Apple,259,221,38,21.73,31.28,32.9,57.0
2025-08-10 19:09:53.195463640,Delhi,Bakery,Donut,305,297,8,40.04,72.45,34.7,256.0
2025-08-11 06:51:09.246164104,Chennai,Fruits,Apple,204,203,1,47.46,67.67,35.2,479.0
2025-08-11 18:32:25.296864576,Bangalore,Bakery,Donut,234,206,28,20.35,36.35,29.7,489.0
2025-08-12 06:13:41.347565040,Mumbai,Bakery,Cake,187,117,70,39.7,78.35,39.8,231.0
2025-08-12 17:54:57.398265512,Chennai,Fruits,Apple,330,307,23,56.82,85.6,20.3,349.0
2025-08-13 05:36:13.448965976,Delhi,Dairy,Butter,400,312,88,70.94,118.17,37.2,352.0
2025-08-13 17:17:29.499666440,Chennai,Prepared Food,Sandwich,176,104,72,47.76,72.67,20.8,406.0
2025-08-14 04:58:45.550366912,Bangalore,Prepared Food,Rice Bowl,175,131,44,82.93,115.65,30.3,431.0
2025-08-14 16:40:01.601067376,Delhi,Fruits,Apple,261,210,51,48.39,67.63,20.5,308.0
2025-08-15 04:21:17.651767840,Bangalore,Vegetables,Carrot,345,311,34,76.0,98.82,33.1,455.0
2025-08-15 16:02:33.702468312,Chennai,Prepared Food,Rice Bowl,150,131,19,50.69,96.31,21.1,285.0
2025-08-16 03:43:49.753168776,Chennai,Prepared Food,Rice Bowl,437,338,99,51.16,96.81,30.0,111.0
2025-08-16 15:25:05.803869248,Bangalore,Prepared Food,Rice Bowl,107,66,41,57.69,90.81,33.7,74.0
2025-08-17 03:06:21.854569712,Hyderabad,Prepared Food,Pizza,142,118,24,61.93,87.11,23.9,447.0
2025-08-17 14:47:37.905270176,Delhi,Vegetables,Tomato,133,84,49,69.55,130.19,22.8,137.0
2025-08-18 02:28:53.955970648,Delhi,Fruits,Mango,137,90,47,82.27,128.47,28.5,477.0
2025-08-18 14:10:10.006671112,Mumbai,Prepared Food,Rice Bowl,481,312,169,47.19,74.75,35.0,64.0
2025-08-19 01:51:26.057371576,Delhi,Dairy,Yogurt,126,91,35,84.54,119.99,39.7,230.0
2025-08-19 13:32:42.108072048,Delhi,Bakery,Donut,462,296,166,58.78,114.23,39.8,304.0
2025-08-20 01:13:58.158772512,Hyderabad,Bakery,Donut,487,268,219,35.26,70.5,25.9,294.0
2025-08-20 12:55:14.209472984,Chennai,Dairy,Butter,492,481,11,29.42,41.51,26.9,149.0
2025-08-21 00:36:30.260173448,Bangalore,Bakery,Bread,204,180,24,58.41,88.59,23.2,151.0
2025-08-21 12:17:46.310873912,Chennai,Vegetables,Spinach,400,294,106,57.67,89.01,31.5,436.0
2025-08-21 23:59:02.361574384,Bangalore,Dairy,Milk,378,236,142,23.92,38.66,29.0,448.0
2025-08-22 11:40:18.412274848,Hyderabad,Fruits,Apple,429,382,47,43.27,66.23,29.3,307.0
2025-08-22 23:21:34.462975312,Delhi,Dairy,Yogurt,126,97,29,11.35,16.03,41.9,156.0
2025-08-23 11:02:50.513675784,Mumbai,Vegetables,Tomato,470,403,67,11.84,20.4,26.1,365.0
2025-08-23 22:44:06.564376248,Mumbai,Dairy,Yogurt,345,299,46,31.61,60.89,31.9,286.0
2025-08-24 10:25:22.615076720,Mumbai,Fruits,Orange,438,377,61,55.44,106.5,27.9,329.0
2025-08-24 22:06:38.665777184,Chennai,Prepared Food,Burger,231,139,92,59.81,98.54,26.7,353.0
2025-08-25 09:47:54.716477648,Bangalore,Bakery,Donut,239,151,88,27.73,44.06,25.0,127.0
2025-08-25 21:29:10.767178120,Hyderabad,Dairy,Cheese,352,324,28,58.35,84.17,23.4,158.0
2025-08-26 09:10:26.817878584,Mumbai,Dairy,Yogurt,489,286,203,13.21,21.78,32.2,59.0
2025-08-26 20:51:42.868579048,Chennai,Fruits,Banana,370,289,81,32.7,61.07,40.8,315.0
2025-08-27 08:32:58.919279520,Bangalore,Vegetables,Carrot,166,97,69,25.33,41.79,33.1,386.0
2025-08-27 20:14:14.969979984,Chennai,Vegetables,Carrot,186,121,65,99.9,198.91,39.4,450.0
2025-08-28 07:55:31.020680448,Mumbai,Dairy,Butter,359,218,141,17.82,25.95,24.1,349.0
2025-08-28 19:36:47.071380920,Hyderabad,Dairy,Butter,495,401,94,11.09,18.45,33.3,116.0
2025-08-29 07:18:03.122081384,Delhi,Vegetables,Spinach,431,328,103,41.49,72.16,37.3,263.0
2025-08-29 18:59:19.172781856,Chennai,Vegetables,Tomato,190,167,23,55.29,74.5,35.9,275.0
2025-08-30 06:40:35.223482320,Bangalore,Vegetables,Spinach,349,238,111,48.39,93.02,38.6,82.0
2025-08-30 18:21:51.274182784,Delhi,Vegetables,Tomato,264,256,8,54.61,82.97,36.6,336.0
2025-08-31 06:03:07.324883256,Delhi,Vegetables,Tomato,271,160,111,66.11,116.75,24.7,237.0
2025-08-31 17:44:23.375583720,Mumbai,Fruits,Apple,299,237,62,32.69,52.89,28.5,120.0
2025-09-01 05:25:39.426284184,Hyderabad,Vegetables,Potato,142,85,57,48.35,72.59,23.5,351.0
2025-09-01 17:06:55.476984656,Mumbai,Dairy,Milk,419,281,138,78.46,128.4,40.5,388.0
2025-09-02 04:48:11.527685120,Chennai,Dairy,Butter,433,265,168,96.21,182.63,25.1,169.0
2025-09-02 16:29:27.578385592,Chennai,Bakery,Cake,257,232,25,32.79,48.34,33.0,454.0
2025-09-03 04:10:43.629086056,Chennai,Bakery,Bread,184,146,38,58.43,113.08,38.6,108.0
2025-09-03 15:51:59.679786520,Chennai,Vegetables,Spinach,243,222,21,20.0,29.9,37.0,496.0
2025-09-04 03:33:15.730486992,Delhi,Dairy,Cheese,215,143,72,24.72,39.68,30.0,328.0
2025-09-04 15:14:31.781187456,Mumbai,Prepared Food,Sandwich,408,319,89,40.74,80.47,31.2,299.0
2025-09-05 02:55:47.831887920,Bangalore,Vegetables,Spinach,210,196,14,21.39,34.94,36.8,281.0
2025-09-05 14:37:03.882588392,Bangalore,Vegetables,Carrot,473,369,104,77.75,116.42,24.8,474.0
2025-09-06 02:18:19.933288856,Chennai,Dairy,Butter,298,242,56,17.84,23.65,33.6,82.0
